level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	553	6	127	17871	24	24	93.429100	制造
4	1	1	1	554	0	32	17907	154	12	-1	
5	1	1	1	554	1	32	17907	24	12	96.593407	计算
5	1	1	1	554	2	62	17907	7	12	96.923004	器
5	1	1	1	554	3	73	17908	9	11	94.406479	及
5	1	1	1	554	4	86	17907	22	12	89.352509	货币
5	1	1	1	554	5	115	17907	18	12	96.168945	专用
5	1	1	1	554	6	139	17907	29	12	96.433922	设备
5	1	1	1	554	7	175	17903	15	24	95.508194	制造
4	1	1	1	555	0	32	17939	154	13	-1	
5	1	1	1	555	1	32	17939	11	12	95.652321	其
5	1	1	1	555	2	49	17939	15	13	96.942413	他
5	1	1	1	555	3	71	17939	18	12	93.107262	文化
5	1	1	1	555	4	88	17935	11	25	91.695152	、
5	1	1	1	555	5	98	17939	10	12	90.640877	办
5	1	1	1	555	6	112	17939	21	12	96.589195	公用
5	1	1	1	555	7	138	17939	9	12	93.305435	机
5	1	1	1	555	8	151	17939	17	12	93.112450	械
5	1	1	1	555	9	167	17935	19	25	95.745056	制造
4	1	1	1	556	0	18	17970	89	13	-1	
5	1	1	1	556	1	18	17970	89	13	93.126358	通用
5	1	1	1	556	2	48	17966	15	25	78.775734	零
5	1	1	1	556	3	62	17966	13	25	92.965805	部
5	1	1	1	556	4	74	17966	14	25	93.025581	件
5	1	1	1	556	5	87	17966	24	25	96.270660	制造
4	1	1	1	557	0	32	18003	89	12	-1	
5	1	1	1	557	1	32	18003	24	12	92.921860	金属
5	1	1	1	557	2	62	18003	28	12	90.721146	密封
5	1	1	1	557	3	89	17999	13	24	86.066154	件
5	1	1	1	557	4	101	18003	20	12	95.731857	制造
4	1	1	1	558	0	32	18035	63	12	-1	
5	1	1	1	558	1	32	18035	63	12	88.259544	紧
5	1	1	1	558	2	49	18031	14	24	89.157974	固
5	1	1	1	558	3	62	18031	14	24	92.061646	件
5	1	1	1	558	4	76	18035	19	12	96.394218	制造
4	1	1	1	559	0	32	18067	50	12	-1	
5	1	1	1	559	1	32	18067	12	12	86.735962	弹
5	1	1	1	559	2	49	18067	14	12	34.081657	得
5	1	1	1	559	3	66	18067	16	12	32.869701	制造
4	1	1	1	560	0	32	18099	89	12	-1	
5	1	1	1	560	1	32	18099	11	12	93.280113	机
5	1	1	1	560	2	47	18099	9	12	92.497269	械
5	1	1	1	560	3	62	18099	7	12	82.836182	零
5	1	1	1	560	4	76	18099	14	12	92.881378	部
5	1	1	1	560	5	89	18095	13	24	92.850098	件
5	1	1	1	560	6	101	18099	7	12	93.235619	加
5	1	1	1	560	7	113	18100	8	11	91.162292	工
4	1	1	1	561	0	32	18130	115	13	-1	
5	1	1	1	561	1	32	18131	11	12	96.896629	其
5	1	1	1	561	2	49	18131	7	12	96.706970	他
5	1	1	1	561	3	62	18131	19	12	93.115379	通用
5	1	1	1	561	4	88	18130	15	13	0.000000	零
5	1	1	1	561	5	110	18131	6	12	92.526039	部
5	1	1	1	561	6	115	18126	13	25	92.189934	件
5	1	1	1	561	7	128	18126	22	25	96.106125	制造
4	1	1	1	562	0	18	18163	115	12	-1	
5	1	1	1	562	1	18	18163	11	12	96.911041	其
5	1	1	1	562	2	35	18163	7	12	96.333397	他
5	1	1	1	562	3	47	18163	20	12	96.169144	通用
5	1	1	1	562	4	70	18163	63	12	96.103500	设备
5	1	1	1	562	5	101	18159	26	24	91.303314	制造
5	1	1	1	562	6	126	18159	11	24	89.877838	业
4	1	1	1	563	0	32	18195	89	12	-1	
5	1	1	1	563	1	32	18195	89	12	95.586075	工业
5	1	1	1	563	2	61	18191	15	24	96.814102	机
5	1	1	1	563	3	76	18191	11	24	96.994568	器
5	1	1	1	563	4	86	18191	14	24	95.295914	人
5	1	1	1	563	5	100	18191	24	24	93.268265	制造
4	1	1	1	564	0	32	18227	115	12	-1	
5	1	1	1	564	1	32	18227	115	12	96.270531	特殊
5	1	1	1	564	2	61	18223	26	24	96.755493	作业
5	1	1	1	564	3	86	18223	16	24	96.961121	机
5	1	1	1	564	4	101	18223	13	24	96.903709	器
5	1	1	1	564	5	113	18223	13	24	96.184898	人
5	1	1	1	564	6	125	18223	26	24	95.210220	制造
4	1	1	1	565	0	32	18259	102	12	-1	
5	1	1	1	565	1	32	18259	19	12	90.745865	增
5	1	1	1	565	2	50	18255	13	24	93.027000	材
5	1	1	1	565	3	62	18259	28	12	93.561508	制造
5	1	1	1	565	4	89	18255	19	24	93.397804	装备
5	1	1	1	565	5	115	18259	19	12	96.496994	制造
4	1	1	1	566	0	32	18290	154	13	-1	
5	1	1	1	566	1	32	18291	11	12	96.676239	其
5	1	1	1	566	2	49	18291	7	12	96.964714	他
5	1	1	1	566	3	62	18291	15	12	93.249977	未
5	1	1	1	566	4	76	18286	13	25	93.066681	列
5	1	1	1	566	5	88	18291	7	12	93.273911	明
5	1	1	1	566	6	101	18290	19	13	96.831520	通用
5	1	1	1	566	7	126	18290	29	13	96.227722	设备
5	1	1	1	566	8	162	18286	18	25	90.560631	制造
5	1	1	1	566	9	179	18291	7	12	92.199379	业
4	1	1	1	567	0	0	18323	93	12	-1	
5	1	1	1	567	1	0	18323	27	12	95.054169	专用
5	1	1	1	567	2	33	18323	29	12	96.438049	设备
5	1	1	1	567	3	69	18319	18	24	92.130951	制造
5	1	1	1	567	4	87	18323	6	12	91.100624	业
4	1	1	1	568	0	18	18355	180	12	-1	
5	1	1	1	568	1	18	18355	24	12	91.062996	采矿
5	1	1	1	568	2	47	18361	3	4	91.352806	、
5	1	1	1	568	3	60	18355	19	12	14.803391	冶
5	1	1	1	568	4	86	18361	3	4	92.036674	金
5	1	1	1	568	5	89	18351	11	24	89.758720	、
5	1	1	1	568	6	99	18355	16	12	91.981895	建
5	1	1	1	568	7	122	18355	6	12	93.184151	筑
5	1	1	1	568	8	128	18351	17	24	95.183655	专用
5	1	1	1	568	9	152	18355	20	12	96.125969	设备
5	1	1	1	568	10	179	18355	19	12	96.540855	制造
4	1	1	1	569	0	32	18387	76	12	-1	
5	1	1	1	569	1	32	18387	48	12	35.272858	a
5	1	1	1	569	2	88	18387	20	12	25.277748	aS
4	1	1	1	570	0	32	18419	128	12	-1	
5	1	1	1	570	1	32	18419	128	12	37.298107	ERR
5	1	1	1	570	2	86	18415	6	24	37.298107	S
5	1	1	1	570	3	102	18415	28	24	21.113958	aS
5	1	1	1	570	4	138	18415	26	24	20.871019	HS
4	1	1	1	571	0	32	18451	128	12	-1	
5	1	1	1	571	1	32	18451	32	12	96.177277	深海
5	1	1	1	571	2	64	18447	26	24	89.478241	石油
5	1	1	1	571	3	97	18451	20	12	68.574707	钻探
5	1	1	1	571	4	116	18447	18	24	91.391464	设备
5	1	1	1	571	5	140	18451	20	12	95.837852	制造
4	1	1	1	572	0	32	18483	115	12	-1	
5	1	1	1	572	1	32	18483	115	12	96.068909	建筑
5	1	1	1	572	2	64	18479	26	24	94.243858	工程
5	1	1	1	572	3	89	18479	11	24	96.659500	用
5	1	1	1	572	4	100	18479	14	24	91.677452	机
5	1	1	1	572	5	113	18479	16	24	93.073402	械
5	1	1	1	572	6	128	18479	13	24	92.926308	制
5	1	1	1	572	7	140	18479	11	24	85.643837	造
4	1	1	1	573	0	32	18515	154	12	-1	
5	1	1	1	573	1	32	18515	32	12	96.443611	建筑
5	1	1	1	573	2	64	18511	18	24	49.025616	材料
5	1	1	1	573	3	88	18515	20	12	96.913864	生产
5	1	1	1	573	4	115	18515	18	12	96.168175	专用
5	1	1	1	573	5	139	18515	8	12	93.304291	机
5	1	1	1	573	6	151	18515	17	12	93.018059	械
5	1	1	1	573	7	167	18511	13	24	93.057465	制
5	1	1	1	573	8	179	18515	7	12	85.033020	造
4	1	1	1	574	0	32	18547	102	12	-1	
5	1	1	1	574	1	32	18547	19	12	78.975838	治
5	1	1	1	574	2	58	18547	6	12	92.922874	金
5	1	1	1	574	3	64	18543	17	24	89.455368	专用
5	1	1	1	574	4	84	18547	50	12	94.693787	设备
5	1	1	1	574	5	115	18543	23	24	96.544678	制造
4	1	1	1	575	0	32	18579	128	12	-1	
5	1	1	1	575	1	32	18579	24	12	60.781841	隧道
5	1	1	1	575	2	62	18579	29	12	93.070389	施工
5	1	1	1	575	3	97	18575	17	24	96.678375	专用
5	1	1	1	575	4	113	18579	8	12	91.918427	机
5	1	1	1	575	5	127	18579	7	12	93.144257	械
5	1	1	1	575	6	140	18579	20	12	95.533875	制造
4	1	1	1	576	0	18	18610	219	14	-1	
5	1	1	1	576	1	18	18611	21	12	93.058784	化
5	1	1	1	576	2	47	18617	2	4	93.061012	工
5	1	1	1	576	3	48	18606	7	26	0.000000	、
5	1	1	1	576	4	62	18606	27	26	0.000000	木材、
5	1	1	1	576	5	100	18611	17	13	88.881348	非
5	1	1	1	576	6	116	18606	25	26	86.633850	金属
5	1	1	1	576	7	140	18606	13	26	93.279831	加
5	1	1	1	576	8	152	18611	15	12	91.444885	工
5	1	1	1	576	9	166	18606	18	26	96.658974	专用
5	1	1	1	576	10	191	18610	28	13	96.860260	设备
5	1	1	1	576	11	218	18606	19	26	44.064983	制造
4	1	1	1	577	0	32	18643	167	12	-1	
5	1	1	1	577	1	32	18643	24	12	27.026543	SA
5	1	1	1	577	2	80	18643	26	12	54.631798	LE
5	1	1	1	577	3	110	18643	89	12	36.980103	PSR
4	1	1	1	578	0	32	18675	128	12	-1	
5	1	1	1	578	1	32	18675	128	12	0.000000	BRMLSARS
5	1	1	1	578	2	138	18671	26	24	25.675135	HS
4	1	1	1	579	0	32	18707	128	12	-1	
5	1	1	1	579	1	32	18703	31	24	85.705185	塑料
5	1	1	1	579	2	62	18707	7	12	93.266602	加
5	1	1	1	579	3	74	18707	16	12	92.905899	工
5	1	1	1	579	4	89	18703	18	24	96.406105	专用
5	1	1	1	579	5	113	18707	21	12	94.594116	设备
5	1	1	1	579	6	140	18707	20	12	95.265129	制造
4	1	1	1	580	0	32	18739	115	13	-1	
5	1	1	1	580	1	32	18739	20	13	83.976265	木
5	1	1	1	580	2	51	18735	18	25	93.760529	竹村
5	1	1	1	580	3	74	18739	8	12	86.124802	加
5	1	1	1	580	4	87	18740	8	11	92.862617	工
5	1	1	1	580	5	101	18739	7	12	93.068542	机
5	1	1	1	580	6	113	18739	8	12	93.160042	械
5	1	1	1	580	7	128	18739	19	12	95.464195	制造
4	1	1	1	581	0	32	18770	50	13	-1	
5	1	1	1	581	1	32	18770	31	13	95.981735	模具
5	1	1	1	581	2	66	18771	16	12	94.847878	制造
4	1	1	1	582	0	32	18803	167	12	-1	
5	1	1	1	582	1	32	18803	11	12	96.939919	其
5	1	1	1	582	2	49	18803	15	12	92.997765	他
5	1	1	1	582	3	71	18803	7	12	82.173012	非
5	1	1	1	582	4	84	18803	7	12	90.679497	金
5	1	1	1	582	5	97	18803	6	12	93.223495	属
5	1	1	1	582	6	103	18799	11	24	93.265495	加
5	1	1	1	582	7	113	18803	16	12	92.473961	工
5	1	1	1	582	8	128	18799	18	24	96.499954	专用
5	1	1	1	582	9	152	18803	21	12	95.709099	设备
5	1	1	1	582	10	179	18803	20	12	95.573837	制造
4	1	1	1	583	0	18	18835	245	12	-1	
5	1	1	1	583	1	18	18835	24	12	93.219315	食品
5	1	1	1	583	2	47	18841	3	4	89.176033	、
5	1	1	1	583	3	59	18835	18	12	54.805824	饮
5	1	1	1	583	4	86	18841	2	4	93.111160	料
5	1	1	1	583	5	87	18831	13	24	88.154625	、
5	1	1	1	583	6	99	18835	16	12	92.038940	烟
5	1	1	1	583	7	114	18831	13	24	91.520866	草
5	1	1	1	583	8	126	18836	7	11	93.031433	及
5	1	1	1	583	9	140	18835	15	12	85.606461	词
5	1	1	1	583	10	155	18831	11	24	93.093987	料
5	1	1	1	583	11	165	18835	28	12	95.896561	生产
5	1	1	1	583	12	192	18831	18	24	96.680794	专用
5	1	1	1	583	13	216	18835	21	12	95.181396	设备
5	1	1	1	583	14	243	18835	20	12	96.010643	制造
4	1	1	1	584	0	32	18867	219	12	-1	
5	1	1	1	584	1	32	18867	31	12	93.265739	食品
5	1	1	1	584	2	62	18863	14	24	90.100563	、
5	1	1	1	584	3	76	18868	14	11	92.253044	酒
5	1	1	1	584	4	89	18863	11	24	91.312851	、
5	1	1	1	584	5	100	18867	8	12	25.454750	饮
5	1	1	1	584	6	115	18867	19	12	90.505318	料及
5	1	1	1	584	7	139	18867	8	12	81.870697	茶
5	1	1	1	584	8	152	18867	8	12	72.342621	生
5	1	1	1	584	9	164	18867	9	12	93.256866	产
5	1	1	1	584	10	179	18867	19	12	94.555946	专用
5	1	1	1	584	11	205	18867	20	12	95.684662	设备
5	1	1	1	584	12	232	18867	19	12	96.605469	制造
4	1	1	1	585	0	32	18899	154	12	-1	
5	1	1	1	585	1	32	18899	11	12	87.334274	农
5	1	1	1	585	2	49	18899	20	12	92.995461	副食
5	1	1	1	585	3	76	18899	14	12	92.537796	品
5	1	1	1	585	4	89	18895	11	24	93.267914	加
5	1	1	1	585	5	100	18900	8	11	92.676056	工
5	1	1	1	585	6	115	18899	18	12	96.817841	专用
5	1	1	1	585	7	139	18899	29	12	96.338135	设备
5	1	1	1	585	8	175	18895	15	24	93.668861	制造
4	1	1	1	586	0	32	18931	128	12	-1	
5	1	1	1	586	1	32	18931	24	12	84.021317	烟草
5	1	1	1	586	2	61	18931	29	12	96.767296	生产
5	1	1	1	586	3	89	18927	18	24	96.533249	专用
5	1	1	1	586	4	113	18931	21	12	95.187492	设备
5	1	1	1	586	5	140	18931	20	12	95.686104	制造
4	1	1	1	587	0	32	18963	128	12	-1	
5	1	1	1	587	1	32	18963	24	12	64.806625	饲料
5	1	1	1	587	2	62	18963	28	12	96.295464	生产
5	1	1	1	587	3	89	18959	18	24	96.578644	专用
5	1	1	1	587	4	113	18963	21	12	94.457306	设备
5	1	1	1	587	5	140	18963	20	12	95.680023	制造
4	1	1	1	588	0	18	18995	258	12	-1	
5	1	1	1	588	1	18	18991	29	24	92.152748	印刷
5	1	1	1	588	2	47	19001	3	4	92.465302	、
5	1	1	1	588	3	60	18995	16	12	90.091354	制
5	1	1	1	588	4	75	18991	11	24	91.717155	药
5	1	1	1	588	5	86	19001	3	4	63.268391	、
5	1	1	1	588	6	99	18995	16	12	63.268391	日
5	1	1	1	588	7	114	18991	11	24	96.962029	化
5	1	1	1	588	8	125	18996	8	11	93.643135	及
5	1	1	1	588	9	140	18996	14	11	94.418114	日
5	1	1	1	588	10	153	18991	13	24	92.784195	用
5	1	1	1	588	11	165	18995	7	12	92.072685	品
5	1	1	1	588	12	179	18995	19	12	95.508919	生产
5	1	1	1	588	13	204	18995	19	12	94.959343	专用
5	1	1	1	588	14	230	18995	20	12	95.620667	设备
5	1	1	1	588	15	257	18995	19	12	96.382370	制造
4	1	1	1	589	0	32	19026	141	13	-1	
5	1	1	1	589	1	32	19027	20	12	92.190971	制
5	1	1	1	589	2	51	19022	10	25	0.000000	桨
5	1	1	1	589	3	60	19027	10	12	91.287888	和
5	1	1	1	589	4	74	19027	29	12	92.180153	造纸
5	1	1	1	589	5	103	19022	17	25	96.964897	专用
5	1	1	1	589	6	126	19026	21	13	95.758484	设备
5	1	1	1	589	7	153	19027	20	12	95.647980	制造
4	1	1	1	590	0	32	19059	102	12	-1	
5	1	1	1	590	1	32	19059	102	12	93.159157	印刷
5	1	1	1	590	2	64	19055	23	24	86.775917	专用
5	1	1	1	590	3	86	19059	29	12	95.448303	设备
5	1	1	1	590	4	115	19055	23	24	96.482704	制造
4	1	1	1	591	0	33	19091	127	12	-1	
5	1	1	1	591	1	33	19092	9	11	93.854897	日
5	1	1	1	591	2	50	19092	5	11	96.933853	用
5	1	1	1	591	3	62	19091	7	12	93.210777	化
5	1	1	1	591	4	75	19092	7	11	90.642052	工
5	1	1	1	591	5	89	19091	18	12	96.868080	专用
5	1	1	1	591	6	113	19091	21	12	96.381424	设备
5	1	1	1	591	7	140	19091	20	12	93.449379	制造
4	1	1	1	592	0	32	19123	102	12	-1	
5	1	1	1	592	1	32	19123	24	12	96.430832	制药
5	1	1	1	592	2	62	19123	26	12	95.967735	专用
5	1	1	1	592	3	88	19123	27	12	95.874062	设备
5	1	1	1	592	4	118	19123	16	12	96.456596	制造
4	1	1	1	593	0	32	19155	154	12	-1	
5	1	1	1	593	1	32	19155	24	12	85.108330	照明
5	1	1	1	593	2	62	19155	7	12	93.275810	器
5	1	1	1	593	3	74	19155	8	12	79.362389	具
5	1	1	1	593	4	86	19155	9	12	91.651398	生
5	1	1	1	593	5	100	19155	8	12	92.031494	产
5	1	1	1	593	6	115	19155	18	12	96.382706	专用
5	1	1	1	593	7	139	19155	29	12	96.393417	设备
5	1	1	1	593	8	167	19151	19	24	93.805229	制造
4	1	1	1	594	0	32	19187	232	12	-1	
5	1	1	1	594	1	32	19183	43	24	55.621815	琉璃、
5	1	1	1	594	2	74	19187	17	12	81.489716	陶
5	1	1	1	594	3	97	19187	6	12	72.450127	资
5	1	1	1	594	4	103	19183	11	24	93.166603	和
5	1	1	1	594	5	113	19187	8	12	0.000000	挤
5	1	1	1	594	6	127	19187	7	12	59.106056	资
5	1	1	1	594	7	142	19183	24	24	96.650574	制品
5	1	1	1	594	8	166	19187	20	12	96.870651	生产
5	1	1	1	594	9	193	19187	18	12	96.789635	专用
5	1	1	1	594	10	217	19187	21	12	96.330261	设备
5	1	1	1	594	11	245	19187	19	12	94.514519	制造
4	1	1	1	595	0	32	19218	167	13	-1	
5	1	1	1	595	1	32	19219	11	12	96.960762	其
5	1	1	1	595	2	48	19219	8	12	95.707855	他
5	1	1	1	595	3	62	19220	15	11	95.570999	日
5	1	1	1	595	4	76	19214	12	25	93.264320	用
5	1	1	1	595	5	87	19218	8	13	90.616287	品
5	1	1	1	595	6	101	19219	20	12	96.123528	生产
5	1	1	1	595	7	128	19219	18	12	96.457603	专用
5	1	1	1	595	8	153	19219	20	12	92.798538	设备
5	1	1	1	595	9	179	19219	20	12	95.989204	制造
4	1	1	1	596	0	18	19251	206	12	-1	
5	1	1	1	596	1	18	19251	31	12	81.907753	纺织
5	1	1	1	596	2	48	19247	13	24	91.080231	、
5	1	1	1	596	3	60	19251	16	12	71.842194	服
5	1	1	1	596	4	75	19247	11	24	89.973557	装
5	1	1	1	596	5	86	19251	8	12	93.000229	和
5	1	1	1	596	6	96	19251	24	12	56.237411	皮革
5	1	1	1	596	7	125	19251	8	12	92.727112	加
5	1	1	1	596	8	138	19251	16	12	93.137848	工
5	1	1	1	596	9	153	19247	18	24	96.394913	专用
5	1	1	1	596	10	177	19251	21	12	94.965851	设备
5	1	1	1	596	11	204	19251	20	12	95.771881	制造
4	1	1	1	597	0	32	19283	102	12	-1	
5	1	1	1	597	1	32	19283	24	12	77.741959	纺织
5	1	1	1	597	2	62	19283	26	12	94.383171	专用
5	1	1	1	597	3	88	19283	27	12	96.061951	设备
5	1	1	1	597	4	118	19283	16	12	96.258453	制造
4	1	1	1	598	0	32	19315	219	12	-1	
5	1	1	1	598	1	32	19315	24	12	82.288063	皮革
5	1	1	1	598	2	61	19321	3	4	88.327606	、
5	1	1	1	598	3	73	19315	9	12	74.938309	毛
5	1	1	1	598	4	86	19315	9	12	92.498009	皮
5	1	1	1	598	5	98	19316	10	11	87.265800	及
5	1	1	1	598	6	113	19315	17	12	96.830254	其
5	1	1	1	598	7	136	19311	18	24	84.379509	制品
5	1	1	1	598	8	154	19315	6	12	93.273544	加
5	1	1	1	598	9	166	19315	15	12	93.098152	工
5	1	1	1	598	10	181	19311	17	24	96.378136	专用
5	1	1	1	598	11	205	19315	20	12	95.717995	设备
